id,parent_id/id,name
dgcp_product_category_521518,dgcp_product_category_5215,Batería de cocina doméstica
dgcp_product_category_521519,dgcp_product_category_5215,Utensilios para hornear domésticos
dgcp_product_category_521520,dgcp_product_category_5215,"Platos, utensilios para servir y recipientes para almacenar"
dgcp_product_category_521521,dgcp_product_category_5215,Cristalería de uso doméstico
dgcp_product_category_521522,dgcp_product_category_5215,Lavado de platos y accesorios de almacenamiento de platos
dgcp_product_category_521615,dgcp_product_category_5216,Equipos audiovisuales
dgcp_product_category_521616,dgcp_product_category_5216,Accesorios de equipo audiovisual
dgcp_product_category_521710,dgcp_product_category_5217,Tratamientos de pared de baño
dgcp_product_category_531015,dgcp_product_category_5310,"Pantalones de esport, pantalones y pantalones cortos"
dgcp_product_category_531016,dgcp_product_category_5310,Faldas y blusas
dgcp_product_category_531017,dgcp_product_category_5310,Suéteres
dgcp_product_category_531018,dgcp_product_category_5310,Abrigos y chaquetas
dgcp_product_category_531019,dgcp_product_category_5310,Trajes
dgcp_product_category_531020,dgcp_product_category_5310,"Vestidos, faldas, saris y kimonos"
dgcp_product_category_531021,dgcp_product_category_5310,Batas y monos
dgcp_product_category_531022,dgcp_product_category_5310,Ropa folclórica
dgcp_product_category_531023,dgcp_product_category_5310,Ropa interior
dgcp_product_category_531024,dgcp_product_category_5310,Medias y calcetines
dgcp_product_category_531025,dgcp_product_category_5310,Accesorios de vestir
dgcp_product_category_531026,dgcp_product_category_5310,Ropa de dormir
dgcp_product_category_531027,dgcp_product_category_5310,Uniformes
dgcp_product_category_531028,dgcp_product_category_5310,Trajes de baño
dgcp_product_category_531029,dgcp_product_category_5310,Prendas de deporte
dgcp_product_category_531030,dgcp_product_category_5310,Camisetas
dgcp_product_category_531031,dgcp_product_category_5310,Chalecos
dgcp_product_category_531115,dgcp_product_category_5311,Botas
dgcp_product_category_531116,dgcp_product_category_5311,Zapatos
dgcp_product_category_531117,dgcp_product_category_5311,Zapatillas
dgcp_product_category_531118,dgcp_product_category_5311,Sandalias
dgcp_product_category_531119,dgcp_product_category_5311,Calzado deportivo
dgcp_product_category_531120,dgcp_product_category_5311,accesorios para el calzado
dgcp_product_category_531121,dgcp_product_category_5311,Chanclos
dgcp_product_category_531215,dgcp_product_category_5312,Maletas
dgcp_product_category_531216,dgcp_product_category_5312,"Monederos, bolsos de mano y bolsas"
dgcp_product_category_531217,dgcp_product_category_5312,Carteras
dgcp_product_category_531218,dgcp_product_category_5312,Juegos y accesorios de viaje
dgcp_product_category_531315,dgcp_product_category_5313,Dentales
dgcp_product_category_531316,dgcp_product_category_5313,Baño y cuerpo
dgcp_product_category_531317,dgcp_product_category_5313,Artículos para los ojos
dgcp_product_category_531415,dgcp_product_category_5314,Afianzadores de costura
dgcp_product_category_531416,dgcp_product_category_5314,Suministros de costura variados
dgcp_product_category_541015,dgcp_product_category_5410,Joyería fina
dgcp_product_category_541016,dgcp_product_category_5410,Bisutería
dgcp_product_category_541017,dgcp_product_category_5410,Herramientas y materiales de joyería
dgcp_product_category_541115,dgcp_product_category_5411,Relojes de pulsera o bolsillo
dgcp_product_category_541116,dgcp_product_category_5411,Relojes de pared o de mesa
dgcp_product_category_541117,dgcp_product_category_5411,Piezas de relojes de pulsera o de pared o pie o accesorios
dgcp_product_category_541215,dgcp_product_category_5412,Piedras preciosas
dgcp_product_category_541216,dgcp_product_category_5412,Piedras semipreciosas
dgcp_product_category_541217,dgcp_product_category_5412,Perlas
dgcp_product_category_541218,dgcp_product_category_5412,Piedras preciosas o semipreciosas industriales
dgcp_product_category_551015,dgcp_product_category_5510,Publicaciones impresas
dgcp_product_category_551115,dgcp_product_category_5511,Publicaciones electrónicas y música
dgcp_product_category_551116,dgcp_product_category_5511,Material de referencia de software electrónico
dgcp_product_category_551215,dgcp_product_category_5512,Etiquetas
dgcp_product_category_551216,dgcp_product_category_5512,Etiquetas
dgcp_product_category_551217,dgcp_product_category_5512,Etiquetado
dgcp_product_category_551218,dgcp_product_category_5512,Documentos de identificación
dgcp_product_category_561015,dgcp_product_category_5610,Muebles
dgcp_product_category_561016,dgcp_product_category_5610,Muebles para el exterior
dgcp_product_category_561017,dgcp_product_category_5610,Muebles de oficina
dgcp_product_category_561018,dgcp_product_category_5610,Accesorios y muebles de bebé y niño
dgcp_product_category_561019,dgcp_product_category_5610,Piezas de mobiliario y accesorios
dgcp_product_category_561115,dgcp_product_category_5611,Sitios de trabajo y paquetes para la oficina
dgcp_product_category_561116,dgcp_product_category_5611,Sistemas de paneles
dgcp_product_category_561117,dgcp_product_category_5611,Casegood y sistemas no modulares
dgcp_product_category_561118,dgcp_product_category_5611,Muebles independientes
dgcp_product_category_561119,dgcp_product_category_5611,Muebles industriales
dgcp_product_category_561120,dgcp_product_category_5611,Muebles de apoyo de la computadora
dgcp_product_category_561121,dgcp_product_category_5611,Asientos
dgcp_product_category_561210,dgcp_product_category_5612,Mobiliario de biblioteca
dgcp_product_category_561211,dgcp_product_category_5612,Mobiliario de clase de arte
dgcp_product_category_561212,dgcp_product_category_5612,Mobiliario de sala de primeros auxilios
dgcp_product_category_561213,dgcp_product_category_5612,Accesorios de instalaciones educativas generales
dgcp_product_category_561214,dgcp_product_category_5612,Mobiliario de cafetería y comedor
dgcp_product_category_561215,dgcp_product_category_5612,Mobiliario general de aula
dgcp_product_category_561216,dgcp_product_category_5612,Mobiliario para el tiempo de descanso y ocio creativo para guardería infantil e instalaciones para niños
dgcp_product_category_561217,dgcp_product_category_5612,Módulos de almacenamiento general y de libros para las aulas
dgcp_product_category_561218,dgcp_product_category_5612,Mobiliario y accesorios de aulas vocacionales
dgcp_product_category_561219,dgcp_product_category_5612,Mobiliario de demostración
dgcp_product_category_561220,dgcp_product_category_5612,Muebles de laboratorio
dgcp_product_category_601010,dgcp_product_category_6010,Kits de matemáticas
dgcp_product_category_601011,dgcp_product_category_6010,Materiales electrónicos de aprendizaje
dgcp_product_category_601012,dgcp_product_category_6010,Incentivos educativos
dgcp_product_category_601013,dgcp_product_category_6010,Adhesivos educativos y suministros
dgcp_product_category_601014,dgcp_product_category_6010,Premios de la clase
dgcp_product_category_601016,dgcp_product_category_6010,Diplomas o certificados educativos
dgcp_product_category_601017,dgcp_product_category_6010,Materiales de recursos del profesor
dgcp_product_category_601018,dgcp_product_category_6010,Recursos educativos de las clases religiosas
dgcp_product_category_601019,dgcp_product_category_6010,Recursos y materiales de destreza alfabética
dgcp_product_category_601020,dgcp_product_category_6010,Materiales de recursos de creación de palabras y accesorios
dgcp_product_category_601021,dgcp_product_category_6010,Materiales de recursos de lenguaje
dgcp_product_category_601022,dgcp_product_category_6010,Materiales de recursos de fonética y accesorios
dgcp_product_category_601023,dgcp_product_category_6010,Libros de lectura y recursos
dgcp_product_category_601024,dgcp_product_category_6010,Recursos de cuenta y temprano aprendizaje de matemáticas y accesorios
dgcp_product_category_601025,dgcp_product_category_6010,Recursos y materiales de numeración y operaciones matemáticas básicas
dgcp_product_category_601026,dgcp_product_category_6010,"Materiales de recursos del profesor de resolución de problemas, datos, posibilidades y probabilidades"
dgcp_product_category_601027,dgcp_product_category_6010,"Materiales de recursos del profesor de pensamiento lógico, percepción espacial, identificación de coincidencias y patrones"
dgcp_product_category_601028,dgcp_product_category_6010,Materiales de recursos del profesor de valor de posición y base diez
dgcp_product_category_601029,dgcp_product_category_6010,Materiales de recursos del profesor del dinero y la hora
dgcp_product_category_601030,dgcp_product_category_6010,"Fracciones, pentominós y materiales de enseñanza de decimales"
dgcp_product_category_601031,dgcp_product_category_6010,Materiales de recursos del profesor de geometría
dgcp_product_category_601032,dgcp_product_category_6010,Materiales de recursos del profesor de álgebra
dgcp_product_category_601033,dgcp_product_category_6010,Materiales de recursos del profesor de precálculo y cálculo
dgcp_product_category_601034,dgcp_product_category_6010,Recursos de habilidad de lectura de mapas y geografía y accesorios
dgcp_product_category_601035,dgcp_product_category_6010,Ciencias políticas
dgcp_product_category_601036,dgcp_product_category_6010,Recursos y actividades multiculturales
dgcp_product_category_601037,dgcp_product_category_6010,Recursos de lenguas extranjeras
dgcp_product_category_601038,dgcp_product_category_6010,Recursos de enseñanza de historia
dgcp_product_category_601039,dgcp_product_category_6010,"Organismos vivos, especímenes conservados y materiales relacionados"
dgcp_product_category_601040,dgcp_product_category_6010,"Biotecnología, bioquímica, genética, microbiología y materiales relacionados"
dgcp_product_category_601041,dgcp_product_category_6010,Sistemas del cuerpo y materiales relacionados
dgcp_product_category_601042,dgcp_product_category_6010,"Pruebas del agua, conservación y ecología"
dgcp_product_category_601043,dgcp_product_category_6010,Astronomía
dgcp_product_category_601044,dgcp_product_category_6010,Geología y ciencias de la tierra
dgcp_product_category_601045,dgcp_product_category_6010,"Química, electroquímica y microquímica"
dgcp_product_category_601046,dgcp_product_category_6010,Materiales de física mecánica
dgcp_product_category_601047,dgcp_product_category_6010,Materiales de física de energía y electricidad
dgcp_product_category_601048,dgcp_product_category_6010,Materiales de física del sonido y las ondas
dgcp_product_category_601049,dgcp_product_category_6010,Materiales de física de electricidad
dgcp_product_category_601050,dgcp_product_category_6010,Materiales de física nuclear
dgcp_product_category_601051,dgcp_product_category_6010,"Cohetes, materiales de vuelo y suministros"
dgcp_product_category_601052,dgcp_product_category_6010,Materiales educativos de recursos de aptitudes de vida
dgcp_product_category_601053,dgcp_product_category_6010,Materiales educativos de educación de carrera
dgcp_product_category_601054,dgcp_product_category_6010,"Materiales educativos de vida independiente, administración del dinero y economía doméstica"
dgcp_product_category_601055,dgcp_product_category_6010,Materiales educativos de diseño del hogar y de interiores
dgcp_product_category_601056,dgcp_product_category_6010,"Materiales educativos de preparación de alimentos, nutrición y educación sobre la salud"
dgcp_product_category_601057,dgcp_product_category_6010,Álbumes de recuerdos y suministros
dgcp_product_category_601058,dgcp_product_category_6010,Materiales educativos de diseño textil y de ropa
dgcp_product_category_601059,dgcp_product_category_6010,"Materiales educativos sobre las relaciones y el sexo, el embarazo de adolescentes, aptitudes de crianza y desarrollo del niño"
dgcp_product_category_601060,dgcp_product_category_6010,"Guías de planes de estudio, proyectos, actividades y lecciones"
dgcp_product_category_601061,dgcp_product_category_6010,Materiales de enseñanza vocacional
dgcp_product_category_601062,dgcp_product_category_6010,Materiales de enseñanza de tecnología
dgcp_product_category_601063,dgcp_product_category_6010,Equipo de enseñanza de ciencia forense y suministros
dgcp_product_category_601064,dgcp_product_category_6010,Equipo de enseñanza de electrónica y suministros
dgcp_product_category_601110,dgcp_product_category_6011,Pósteres o gráficos del aula
dgcp_product_category_601111,dgcp_product_category_6011,Sets de tablón de anuncios
dgcp_product_category_601112,dgcp_product_category_6011,Guardas y remates de tablón de anuncios
dgcp_product_category_601113,dgcp_product_category_6011,Letras y números decorativos
dgcp_product_category_601114,dgcp_product_category_6011,Decoraciones especiales para el aula y accesorios decorativos
dgcp_product_category_601210,dgcp_product_category_6012,Arte
dgcp_product_category_601211,dgcp_product_category_6012,"Lienzos, películas, tableros y papeles de artista"
dgcp_product_category_601212,dgcp_product_category_6012,"Pintura del aula y de bellas artes, medios, aplicadores y accesorios"
dgcp_product_category_601213,dgcp_product_category_6012,Productos de corte de manualidades y arte
dgcp_product_category_601214,dgcp_product_category_6012,Enmarcado de cuadro
dgcp_product_category_601215,dgcp_product_category_6012,"Utensilios de dibujo, suministros y accesorios"
dgcp_product_category_601216,dgcp_product_category_6012,Materiales de estudio
dgcp_product_category_601217,dgcp_product_category_6012,Suministros y accesorios de grabados
dgcp_product_category_601218,dgcp_product_category_6012,Tintas de dibujo e impresión
dgcp_product_category_601219,dgcp_product_category_6012,Materiales de decoración de telas y arte textil y suministros
dgcp_product_category_601220,dgcp_product_category_6012,"Equipo de tejido, pespunteado y cosido y accesorios"
dgcp_product_category_601221,dgcp_product_category_6012,Velas artesanales
dgcp_product_category_601222,dgcp_product_category_6012,Ebanistería
dgcp_product_category_601223,dgcp_product_category_6012,Suministros de cestería
dgcp_product_category_601224,dgcp_product_category_6012,Suministros de vidrieras de colores
dgcp_product_category_601225,dgcp_product_category_6012,Manualidades de papel y papel artesanal
dgcp_product_category_601226,dgcp_product_category_6012,Mosaicos
dgcp_product_category_601227,dgcp_product_category_6012,Pinturas de esmaltado y accesorios
dgcp_product_category_601228,dgcp_product_category_6012,Máscaras
dgcp_product_category_601229,dgcp_product_category_6012,Cuentas o accesorios de enhebrado de cuentas
dgcp_product_category_601230,dgcp_product_category_6012,Artesanía de espuma
dgcp_product_category_601231,dgcp_product_category_6012,Artesanía de cañas de felpilla
dgcp_product_category_601232,dgcp_product_category_6012,Materiales de artesanía de cintas
dgcp_product_category_601233,dgcp_product_category_6012,Pompones de artesanía
dgcp_product_category_601234,dgcp_product_category_6012,Materiales de ojos móviles
dgcp_product_category_601235,dgcp_product_category_6012,Materiales de artesanía de cuero
dgcp_product_category_601236,dgcp_product_category_6012,Purpurina
dgcp_product_category_601237,dgcp_product_category_6012,Materiales de artesanía de macramé y accesorios
dgcp_product_category_601238,dgcp_product_category_6012,Suministros y accesorios de veteado
dgcp_product_category_601239,dgcp_product_category_6012,Lentejuelas y ribetes
dgcp_product_category_601240,dgcp_product_category_6012,Suministros de artesanía del corcho y accesorios
dgcp_product_category_601241,dgcp_product_category_6012,Materiales de proyecto multicultural y accesorios
dgcp_product_category_601242,dgcp_product_category_6012,Proyectos completos de planes de estudios
dgcp_product_category_601243,dgcp_product_category_6012,"Compuestos de modelado y arcilla, equipo de cerámica y accesorios"
dgcp_product_category_601244,dgcp_product_category_6012,Metales de artesanía
dgcp_product_category_601245,dgcp_product_category_6012,Suministros y accesorios de escultura
dgcp_product_category_601310,dgcp_product_category_6013,Instrumentos de teclado
dgcp_product_category_601311,dgcp_product_category_6013,Instrumentos de metal
dgcp_product_category_601312,dgcp_product_category_6013,Instrumentos de viento de madera
dgcp_product_category_601313,dgcp_product_category_6013,Instrumentos de cuerda
dgcp_product_category_601314,dgcp_product_category_6013,Instrumentos de percusión
dgcp_product_category_601315,dgcp_product_category_6013,Piezas y accesorios de instrumentos musicales
dgcp_product_category_601316,dgcp_product_category_6013,Sets de instrumentos musicales
dgcp_product_category_601317,dgcp_product_category_6013,Instrumentos musicales de sonidos alternativos
dgcp_product_category_601318,dgcp_product_category_6013,Accesorios de música y danza
dgcp_product_category_601410,dgcp_product_category_6014,Juguetes
dgcp_product_category_601411,dgcp_product_category_6014,Juegos
dgcp_product_category_601412,dgcp_product_category_6014,Equipo de juegos activos y accesorios
dgcp_product_category_601413,dgcp_product_category_6014,Sistemas de construcción y bloques infantiles
dgcp_product_category_601414,dgcp_product_category_6014,Equipo de representación teatral y accesorios
dgcp_product_category_701015,dgcp_product_category_7010,Explotaciones pesqueras
dgcp_product_category_701016,dgcp_product_category_7010,Vigilancia pesquera
dgcp_product_category_701017,dgcp_product_category_7010,Industria y tecnología pesquera
dgcp_product_category_701018,dgcp_product_category_7010,Recursos pesqueros
dgcp_product_category_701019,dgcp_product_category_7010,Acuicultura
dgcp_product_category_701115,dgcp_product_category_7011,Plantas y árboles ornamentales
dgcp_product_category_701116,dgcp_product_category_7011,Plantas de flor
dgcp_product_category_701117,dgcp_product_category_7011,"Parques, jardines y huertos"
dgcp_product_category_701215,dgcp_product_category_7012,Industria lechera
dgcp_product_category_701216,dgcp_product_category_7012,Industria ganadera
dgcp_product_category_701217,dgcp_product_category_7012,Gestión ganadera
dgcp_product_category_701218,dgcp_product_category_7012,Industria de animales domésticos
dgcp_product_category_701219,dgcp_product_category_7012,Servicios de pastos y dehesas
dgcp_product_category_701220,dgcp_product_category_7012,Salud animal
dgcp_product_category_701315,dgcp_product_category_7013,Protección del terreno y del suelo
dgcp_product_category_701316,dgcp_product_category_7013,Preparación del terreno y del suelo
dgcp_product_category_701317,dgcp_product_category_7013,Gestión del terreno y del suelo
dgcp_product_category_701415,dgcp_product_category_7014,Producción de cultivos
dgcp_product_category_701416,dgcp_product_category_7014,Protección de cultivos
dgcp_product_category_701417,dgcp_product_category_7014,Gestión de cultivos
dgcp_product_category_701418,dgcp_product_category_7014,Plantación y cultivo de cultivos
dgcp_product_category_701419,dgcp_product_category_7014,Cosecha de cultivos
dgcp_product_category_701420,dgcp_product_category_7014,Elaboración de cultivos posterior a la cosecha
dgcp_product_category_701515,dgcp_product_category_7015,Gestión de cultivos forestales
dgcp_product_category_701516,dgcp_product_category_7015,Industria forestal
dgcp_product_category_701517,dgcp_product_category_7015,Cosecha forestal
dgcp_product_category_701518,dgcp_product_category_7015,Servicios de conservación forestal
dgcp_product_category_701519,dgcp_product_category_7015,Recursos forestales
dgcp_product_category_701615,dgcp_product_category_7016,Fauna
dgcp_product_category_701616,dgcp_product_category_7016,Flora
dgcp_product_category_701617,dgcp_product_category_7016,Ecosistemas
dgcp_product_category_701715,dgcp_product_category_7017,Desarrollo
dgcp_product_category_701716,dgcp_product_category_7017,Vigilancia
dgcp_product_category_701717,dgcp_product_category_7017,Riego
dgcp_product_category_701718,dgcp_product_category_7017,Servicios de drenaje
dgcp_product_category_711015,dgcp_product_category_7110,Prospección minera
dgcp_product_category_711016,dgcp_product_category_7110,Servicios mineros de perforación y voladura
dgcp_product_category_711017,dgcp_product_category_7110,Extracción
dgcp_product_category_711120,dgcp_product_category_7111,Servicios de registrar hoyo encerrado de pozos
dgcp_product_category_711121,dgcp_product_category_7111,Servicios de registrar pozo de perforación abierta
dgcp_product_category_711122,dgcp_product_category_7111,Otros servicios de registración
dgcp_product_category_711123,dgcp_product_category_7111,Servicios sísmicos
dgcp_product_category_711210,dgcp_product_category_7112,Servicios de bombear cemento
dgcp_product_category_711211,dgcp_product_category_7112,Servicios de tubería adujada
dgcp_product_category_711212,dgcp_product_category_7112,Servicios de corozonar
dgcp_product_category_711213,dgcp_product_category_7112,Servicios de herramientas barrenos hacia abajo
dgcp_product_category_711214,dgcp_product_category_7112,Servicios de broca de barrena del campo petrolífero
dgcp_product_category_711215,dgcp_product_category_7112,Servicios de medida de perforación
dgcp_product_category_711216,dgcp_product_category_7112,Servicios de perforación del pozo petrolero
dgcp_product_category_711217,dgcp_product_category_7112,Servicios de pesca en el campo petrolífero
dgcp_product_category_711218,dgcp_product_category_7112,Servicios de elevación por presión de gas
dgcp_product_category_711219,dgcp_product_category_7112,Servicios de fluido barreno hacia abajo
dgcp_product_category_711220,dgcp_product_category_7112,Servicios de perforación de pozo
dgcp_product_category_711221,dgcp_product_category_7112,Servicios de control de arena del campo petrolero
dgcp_product_category_711222,dgcp_product_category_7112,Servicios de película oleosa
dgcp_product_category_711223,dgcp_product_category_7112,Servicios de pozo submarino
dgcp_product_category_711224,dgcp_product_category_7112,Servicios de pruebas del pozo submarino
dgcp_product_category_711225,dgcp_product_category_7112,Servicios de control de gas o agua
dgcp_product_category_711226,dgcp_product_category_7112,Servicios de terminación del pozo
dgcp_product_category_711227,dgcp_product_category_7112,Servicios de mantenimiento del pozo
dgcp_product_category_711228,dgcp_product_category_7112,Servicios de monitor del pozo petrolero
dgcp_product_category_711229,dgcp_product_category_7112,Aparejos del campo petrolífero
dgcp_product_category_711310,dgcp_product_category_7113,Servicios de fracturar del pozo
dgcp_product_category_711311,dgcp_product_category_7113,Servicios de estimulación de la matriz
dgcp_product_category_711312,dgcp_product_category_7113,Servicios de nitrógeno del campo petrolífero
dgcp_product_category_711313,dgcp_product_category_7113,Otros servicios de bombeo del campo petrolífero
dgcp_product_category_711314,dgcp_product_category_7113,Servicios de producción del pozo
dgcp_product_category_711410,dgcp_product_category_7114,Servicios de emergencia de control del pozo
dgcp_product_category_711411,dgcp_product_category_7114,Servicios de tapar y abandono del pozo
dgcp_product_category_711412,dgcp_product_category_7114,Servicios de restaurar el sitio del pozo
dgcp_product_category_711510,dgcp_product_category_7115,Servicios de comunicación de datos del campo petrolífero
dgcp_product_category_711511,dgcp_product_category_7115,Servicios de gerencia de datos del campo petrolífero
dgcp_product_category_711512,dgcp_product_category_7115,Servicios de modelo económico y de riesgo del campo petrolífero
dgcp_product_category_711513,dgcp_product_category_7115,Servicios de interpretación del campo petrolífero
dgcp_product_category_711514,dgcp_product_category_7115,Servicios de ingeniería del pozo
dgcp_product_category_711610,dgcp_product_category_7116,Servicios de modelar del campo petrolífero
dgcp_product_category_711611,dgcp_product_category_7116,Gerencia de la ingeniería de producción del campo petrolífero
dgcp_product_category_711612,dgcp_product_category_7116,Gerencia de las operaciones de producción del campo petrolífero
dgcp_product_category_711613,dgcp_product_category_7116,Servicios de manejo de proyectos del campo petrolero
dgcp_product_category_711614,dgcp_product_category_7116,Servicios de gestión de construcción del pozo
dgcp_product_category_711615,dgcp_product_category_7116,Servicios de operación del lugar de la perforación
dgcp_product_category_721015,dgcp_product_category_7210,Servicios de apoyo para la construcción
dgcp_product_category_721016,dgcp_product_category_7210,"Revestimientos de techos, paredes o metalistería"
dgcp_product_category_721017,dgcp_product_category_7210,Trabajo en hormigón
dgcp_product_category_721018,dgcp_product_category_7210,Limpieza exterior
dgcp_product_category_721019,dgcp_product_category_7210,Acabados de interiores
dgcp_product_category_721020,dgcp_product_category_7210,"Revestimiento, calafateo; a prueba de intemperie, ignífugo e impermeable"
dgcp_product_category_721021,dgcp_product_category_7210,Control de plagas
dgcp_product_category_721022,dgcp_product_category_7210,Servicios eléctricos
dgcp_product_category_721023,dgcp_product_category_7210,"Fontanería, calefacción y aire acondicionado"
dgcp_product_category_721024,dgcp_product_category_7210,Pintura y colocación de papel pintado
dgcp_product_category_721025,dgcp_product_category_7210,"Albañilería, mampostería y colocación de azulejos"
dgcp_product_category_721026,dgcp_product_category_7210,Carpintería
dgcp_product_category_721027,dgcp_product_category_7210,Servicios de revestimiento de suelos
dgcp_product_category_721028,dgcp_product_category_7210,Servicios de modernización
dgcp_product_category_721029,dgcp_product_category_7210,Servicios de Mantenimiento de terrenos
dgcp_product_category_721030,dgcp_product_category_7210,Servicios de preparación de solares
dgcp_product_category_721315,dgcp_product_category_7213,Construcción residencial
dgcp_product_category_721316,dgcp_product_category_7213,Construcción comercial o industrial
dgcp_product_category_721317,dgcp_product_category_7213,Construcción de infraestructura
dgcp_product_category_721318,dgcp_product_category_7213,Preparación del Sitio
dgcp_product_category_721412,dgcp_product_category_7214,Servicios de Construcción Marina
dgcp_product_category_721416,dgcp_product_category_7214,Servicios de construcción de transito masivo
dgcp_product_category_731015,dgcp_product_category_7310,Producción de productos petroquímicos y plásticos
dgcp_product_category_731016,dgcp_product_category_7310,Producción de productos químicos o fertilizantes
dgcp_product_category_731017,dgcp_product_category_7310,Producción farmacéutica
dgcp_product_category_731018,dgcp_product_category_7310,Producción de bioquímica o biotecnología
dgcp_product_category_731019,dgcp_product_category_7310,Producción de caucho
dgcp_product_category_731115,dgcp_product_category_7311,Transformado de madera
dgcp_product_category_731116,dgcp_product_category_7311,Elaboración de pulpa y papel
dgcp_product_category_731215,dgcp_product_category_7312,"Procesos de fundición, refinado y moldeado del metal"
dgcp_product_category_731216,dgcp_product_category_7312,Metal finishing
dgcp_product_category_731218,dgcp_product_category_7312,Servicios industriales de productos minerales no metálicos
dgcp_product_category_731315,dgcp_product_category_7313,Elaboración de bebidas
dgcp_product_category_731316,dgcp_product_category_7313,"Elaboración de carne, aves y pescado"
dgcp_product_category_731317,dgcp_product_category_7313,Elaboración de frutas y verduras
dgcp_product_category_731318,dgcp_product_category_7313,Elaboración de lácteos y huevos
dgcp_product_category_731319,dgcp_product_category_7313,"Elaboración de granos, azúcar, aceites y grasa"
dgcp_product_category_731415,dgcp_product_category_7314,Producción de fibra
dgcp_product_category_731416,dgcp_product_category_7314,Elaboración de hebra e hilo
dgcp_product_category_731417,dgcp_product_category_7314,Producción de telas y cuero
dgcp_product_category_731515,dgcp_product_category_7315,Servicios de montaje
dgcp_product_category_731516,dgcp_product_category_7315,Servicios de envasado
dgcp_product_category_731517,dgcp_product_category_7315,Tratamiento de materiales
dgcp_product_category_731518,dgcp_product_category_7315,Servicios de convertir
dgcp_product_category_731519,dgcp_product_category_7315,Servicios de Imprimir Industrial
dgcp_product_category_731520,dgcp_product_category_7315,Servicios de Rellenado
dgcp_product_category_731521,dgcp_product_category_7315,Servicio de mantenimiento y reparación de equipo de fabricación
dgcp_product_category_731615,dgcp_product_category_7316,Fabricación de maquinaria
dgcp_product_category_731616,dgcp_product_category_7316,Fabricación de equipos de transporte
dgcp_product_category_731715,dgcp_product_category_7317,Fabricación de productos eléctricos
dgcp_product_category_731716,dgcp_product_category_7317,Fabricación de instrumentos de precisión
dgcp_product_category_731810,dgcp_product_category_7318,Servicios de ajustaje
dgcp_product_category_731811,dgcp_product_category_7318,Servicios de Revestir
dgcp_product_category_731812,dgcp_product_category_7318,Servicios de Formar
dgcp_product_category_731813,dgcp_product_category_7318,Servicios de tratamiento térmico
dgcp_product_category_731819,dgcp_product_category_7318,"Servicios de soldar, y soldar con latón y de soldar en fuerte"
dgcp_product_category_761015,dgcp_product_category_7610,Desinfección
dgcp_product_category_761016,dgcp_product_category_7610,Descontaminación de materiales peligrosos
dgcp_product_category_761115,dgcp_product_category_7611,Servicios de limpieza de edificios y oficinas en general
dgcp_product_category_761116,dgcp_product_category_7611,Servicios de limpieza de componentes de edificios
dgcp_product_category_761117,dgcp_product_category_7611,Limpieza de terrenos para edificar
dgcp_product_category_761118,dgcp_product_category_7611,Limpieza de vehículo de transporte
dgcp_product_category_761215,dgcp_product_category_7612,Recogida y eliminación de desechos
dgcp_product_category_761216,dgcp_product_category_7612,Eliminación de residuos no peligrosos
dgcp_product_category_761217,dgcp_product_category_7612,Tratamiento de residuos líquidos
dgcp_product_category_761218,dgcp_product_category_7612,Tratamiento de desechos
dgcp_product_category_761219,dgcp_product_category_7612,Eliminación de residuos peligrosos
dgcp_product_category_761315,dgcp_product_category_7613,Tratamiento de residuos nucleares
dgcp_product_category_761316,dgcp_product_category_7613,Limpieza de vertidos tóxicos
dgcp_product_category_761317,dgcp_product_category_7613,Limpieza de vertidos de petróleo
dgcp_product_category_771015,dgcp_product_category_7710,Valoración de impacto medioambiental
dgcp_product_category_771016,dgcp_product_category_7710,Planificación medioambiental
dgcp_product_category_771017,dgcp_product_category_7710,Servicios de asesoría medioambiental
dgcp_product_category_771018,dgcp_product_category_7710,Auditoria medioambiental
dgcp_product_category_771019,dgcp_product_category_7710,Servicios de investigación de la contaminación
dgcp_product_category_771115,dgcp_product_category_7711,Servicios de seguridad medioambiental
dgcp_product_category_771116,dgcp_product_category_7711,Rehabilitación medioambiental
dgcp_product_category_771215,dgcp_product_category_7712,Contaminación del aire
dgcp_product_category_771216,dgcp_product_category_7712,Contaminación del suelo
dgcp_product_category_771217,dgcp_product_category_7712,Contaminación del agua
dgcp_product_category_771315,dgcp_product_category_7713,Contaminación por petróleo
dgcp_product_category_771316,dgcp_product_category_7713,Contaminación acústica
dgcp_product_category_771317,dgcp_product_category_7713,Contaminación de sustancias tóxicas
dgcp_product_category_781015,dgcp_product_category_7810,Transporte aéreo de carga
dgcp_product_category_781016,dgcp_product_category_7810,Transporte de carga por ferrocarril
dgcp_product_category_781017,dgcp_product_category_7810,Transporte de carga marítimo
dgcp_product_category_781018,dgcp_product_category_7810,Transporte de mercancías por carretera
dgcp_product_category_781019,dgcp_product_category_7810,Transporte de carga intermodal
dgcp_product_category_781020,dgcp_product_category_7810,Transporte de carga por aeronave
dgcp_product_category_781021,dgcp_product_category_7810,Servicios de tuberías
dgcp_product_category_781022,dgcp_product_category_7810,"Servicios postales, de pequeños paquetes y mensajería"
dgcp_product_category_781115,dgcp_product_category_7811,Transporte aéreo de pasajeros
dgcp_product_category_781116,dgcp_product_category_7811,Transporte por ferrocarril de pasajeros
dgcp_product_category_781117,dgcp_product_category_7811,Transporte marino de pasajeros
dgcp_product_category_781118,dgcp_product_category_7811,Transporte por carretera de pasajeros
